1	281
1	429
1	805
1	1207
1	1599
1	2007
1	2435
1	2824
1	3225
1	3622
1	4024
1	4423
1	4617
1	5172
1	5619
1	5999
2	132
2	429
2	804
2	1206
2	1581
2	1980
2	2436
2	2827
2	3209
2	3619
2	4022
2	4417
2	4816
2	5220
2	5620
3	41
3	430
3	811
3	1205
3	1621
3	2050
3	2435
3	2827
3	3227
3	3553
3	4021
3	4418
3	4819
3	5222
3	5607
4	329
4	430
4	805
4	1208
4	1606
4	1959
4	2390
4	2828
4	3223
4	3620
4	4022
4	4419
4	4818
4	5129
4	5612
5	158
5	419
5	803
5	1203
5	1604
5	2025
5	2436
5	2829
5	3230
5	3624
5	4016
5	4424
5	4819
5	5221
5	5611
6	324
6	430
6	808
6	1211
6	1569
6	1885
6	2330
6	2829
6	3224
6	3625
6	4017
6	4422
6	4815
6	5214
6	5571
7	31
7	431
7	781
7	1209
7	1611
7	1996
7	2435
7	2828
7	3224
7	3621
7	4023
7	4420
7	4685
7	5223
7	5610
8	102
8	430
8	803
8	1210
8	1618
8	2059
8	2437
8	2756
8	3231
8	3621
8	4014
8	4423
8	4814
8	5224
8	5620
9	106
9	414
9	805
9	1193
9	1625
9	2056
9	2437
9	2830
9	3226
9	3624
9	3918
9	4416
9	4817
9	5219
9	5613
10	123
10	430
10	807
10	1212
10	1567
10	2058
10	2430
10	2830
10	3228
10	3623
10	4018
10	4380
10	4794
10	5215
10	5610
11	192
11	429
11	800
11	1213
11	1626
11	1982
11	2437
11	2831
11	3123
11	3542
11	4020
11	4420
11	4818
11	5213
11	5609
12	168
12	430
12	802
12	1209
12	1614
12	2061
12	2438
12	2831
12	3226
12	3608
12	4025
12	4417
12	4525
12	5212
12	5611
13	239
13	431
13	803
13	1215
13	1613
13	1897
13	2438
13	2759
13	3151
13	3601
13	4021
13	4422
13	4808
13	5217
13	5619
13	5910
14	380
14	431
14	804
14	1204
14	1560
14	2045
14	2439
14	2829
14	3227
14	3620
14	3974
14	4416
14	4821
14	5216
14	5616
15	209
15	431
15	805
15	1217
15	1575
15	2046
15	2436
15	2833
15	3228
15	3625
15	4019
15	4340
15	4813
15	5222
15	5617
16	193
16	431
16	806
16	1218
16	1593
16	2036
16	2441
16	2831
16	3223
16	3594
16	4026
16	4421
16	4812
16	5218
16	5608
17	258
17	429
17	807
17	1214
17	1612
17	1999
17	2438
17	2829
17	3223
17	3626
17	4027
17	4425
17	4813
17	5219
17	5621
18	101
18	427
18	805
18	1198
18	1630
18	2059
18	2310
18	2796
18	3224
18	3623
18	4016
18	4425
18	4820
18	5220
18	5609
19	288
19	430
19	809
19	1219
19	1580
19	2052
19	2420
19	2833
19	3230
19	3622
19	4026
19	4416
19	4820
19	5187
19	5614
20	168
20	433
20	804
20	1196
20	1631
20	1926
20	2437
20	2655
20	3224
20	3518
20	4018
20	4255
20	4819
20	5225
20	5612
21	284
21	431
21	807
21	1216
21	1592
21	2030
21	2437
21	2832
21	3229
21	3508
21	4016
21	4417
21	4822
21	5214
21	5618
22	344
22	430
22	816
22	1221
22	1563
22	1949
22	2439
