1	807
1	1504
1	2406
1	3609
1	4817
2	604
2	1475
2	2407
2	3613
2	4813
2	5995
3	843
3	1509
3	2422
3	3615
3	4815
3	5996
4	190
4	1540
4	2419
4	3601
4	4826
5	6
5	1484
5	2403
5	3609
5	4824
6	635
6	1553
6	2405
6	3611
6	4816
7	1192
7	1507
7	2412
7	3600
7	4819
8	511
8	1531
8	2410
8	3616
8	4818
9	222
9	1541
9	2414
9	3606
9	4816
10	515
10	1516
10	2432
10	3614
10	4820
10	5994
11	591
11	1556
11	2411
11	3614
11	4818
12	487
12	1579
12	2412
12	3609
12	4818
13	1043
13	1348
13	2404
13	3305
13	4816
14	949
14	1366
14	2405
14	3617
14	4815
15	600
15	1516
15	2440
15	3630
15	4827
16	1027
16	1266
16	2407
16	3610
16	4817
17	807
17	1592
17	2413
17	3618
17	4807
18	154
18	1459
18	2423
18	3623
18	4822
19	1144
19	1520
19	2417
19	3613
19	4821
20	111
20	1544
20	2419
20	3619
20	4820
21	214
21	1485
21	2412
21	3615
21	4825
22	547
22	1566
22	2407
22	3621
22	4819
23	1183
23	1346
23	2406
23	3624
23	4828
24	986
24	1496
24	2424
24	3620
24	4761
25	1010
25	1391
25	2414
25	3626
25	4823
26	61
26	1543
26	2408
26	3611
26	4822
27	426
27	1322
27	2435
27	3632
27	4821
28	86
28	1228
28	2421
28	3626
28	4820
29	558
29	1504
29	2445
29	3617
29	4838
30	950
30	1512
30	2415
30	3627
30	4812
31	1143
31	1517
31	2421
31	3629
31	4805
32	405
32	1523
32	2409
32	3603
32	4825
33	93
33	1306
33	2420
33	3622
33	4819
34	299
34	1506
34	2432
34	3610
34	4829
35	750
35	1524
35	2418
35	3636
35	4832
36	180
36	1419
36	2436
36	3635
36	4829
37	525
37	1381
37	2428
37	3639
37	4815
38	650
38	1514
38	2398
38	3640
38	4824
39	670
39	1547
39	2416
39	3634
39	4827
40	583
40	1503
40	2430
40	3612
40	4824
41	344
41	1516
41	2406
41	3625
41	4842
42	100
42	1501
42	2417
42	3606
42	4831
43	21
43	1600
43	2391
43	3635
43	4830
44	47
44	1224
44	2405
44	3638
44	4827
45	722
45	1508
45	2429
45	3628
45	4834
45	5999
46	533
46	1509
46	2441
46	3631
46	4822
47	163
47	1514
47	2422
47	3619
47	4830
48	457
48	1507
48	2419
48	3639
48	4835
49	876
49	1262
49	2415
49	3618
49	4815
50	495
50	1511
50	2419
50	3643
50	4834
51	1186
51	1510
51	2435
51	3633
51	4833
52	570
52	1439
52	2434
52	3605
52	4823
53	965
53	1524
53	2438
53	3653
53	4840
54	482
54	1296
54	2422
54	3641
54	4823
55	1106
55	1519
55	2417
55	3618
55	4837
56	938
56	1522
56	2433
56	3644
56	4821
57	192
57	1534
57	2415
57	3633
57	4852
58	1033
58	1555
58	2409
58	3608
58	4826
59	466
59	1528
59	2411
59	3648
59	4838
59	5997
60	14
60	1560
60	2430
60	3646
60	4832
61	592
61	1507
61	2453
61	3637
61	4833
62	1104
62	1521
62	2443
62	3651
62	4828
63	380
63	1538
63	2450
63	3632
63	4835
64	747
64	1545
64	2438
64	3615
64	4831
65	625
65	1303
65	2437
65	3616
65	4831
66	52
66	1590
66	2297
66	3656
66	4834
67	592
67	1588
67	2469
67	3605
67	4817
68	1195
68	1342
68	2440
68	3612
68	4835
69	352
69	1564
69	2428
69	3622
69	4829
70	793
70	1587
70	2413
70	3608
70	4829
71	298
71	1530
71	2453
71	3611
71	4830
72	376
72	1367
72	2444
72	3642
72	4832
73	583
73	1620
73	2461
73	3629
73	4826
74	143
74	1520
74	2425
74	3643
74	4825
75	1020
75	1527
75	2425
75	3651
75	4847
76	738
76	1503
76	2426
76	3654
76	4844
77	1192
77	1625
77	2418
77	3658
77	4836
78	1199
78	1515
78	2442
78	3640
78	4845
79	396
79	1537
79	2413
79	3650
79	4849
80	702
80	1570
80	2397
80	3649
80	4833
81	430
81	1519
81	2436
81	3652
81	4854
82	88
82	1518
82	2424
82	3628
82	4841
83	683
83	1512
83	2426
83	3638
83	4849
84	94
84	1352
84	2425
84	3625
84	4836
85	579
85	1663
85	2442
85	3607
85	4839
86	122
86	1231
86	2427
86	3649
86	4837
87	965
87	1305
87	2449
87	3627
87	4838
88	300
88	1560
88	2443
88	3617
88	4846
89	738
89	1558
89	2463
89	3668
89	4847
90	160
90	1557
90	2447
90	3644
90	4842
91	1101
91	1530
91	2510
91	3630
91	4844
92	654
92	1411
92	2427
92	3645
92	4843
93	871
93	1358
93	2434
93	3647
93	4839
94	108
94	1637
94	2441
94	3659
94	4828
95	515
95	1609
95	2437
95	3673
95	4841
96	271
96	1513
96	2446
96	3665
96	4841
97	383
97	1529
97	2433
97	3647
97	4850
98	1023
98	1298
98	2445
98	3663
98	4843
99	900
99	1536
99	2429
99	3481
99	4853
100	479
100	1549
100	2461
100	3652
100	4839
101	672
101	1542
101	2443
101	3620
101	4830
102	318
102	1576
102	2441
102	3604
102	4851
103	593
103	1506
103	2418
103	3677
103	4848
104	759
104	1512
104	2452
104	3660
104	4843
105	517
105	1525
105	2402
105	3613
105	4855
106	486
106	1359
106	2451
106	3636
106	4847
107	587
107	1533
107	2436
107	3631
107	4840
108	1051
108	1510
108	2467
108	3630
108	4846
109	907
109	1555
109	2452
109	3659
109	4819
110	309
110	1522
110	2459
110	3637
110	4853
111	640
111	1575
111	2393
111	3634
111	4848
112	920
112	1518
112	2445
112	3658
112	4845
113	484
113	1523
113	2471
113	3664
113	4842
114	386
114	1514
114	2449
114	3645
114	4854
115	168
115	1547
115	2455
115	3672
115	4836
116	760
116	1502
116	2457
116	3662
116	4839
117	114
117	1236
117	2447
117	3657
117	4823
118	116
118	1505
118	2410
118	3669
118	4799
119	221
119	1524
119	2462
