59	59	11
0	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	3	-1	-1	-1	7	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	2	-1	
-1	2	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	2	-1	-1	7	2	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	4	1	-1	-1	0	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	6	-1	-1	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	10	-1	-1	-1	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	0	2	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	9	6	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	1	-1	3	5	-1	-1	-1	
1	-1	-1	-1	-1	8	-1	-1	3	-1	1	-1	-1	-1	9	-1	-1	-1	3	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	
-1	-1	-1	10	-1	-1	2	-1	-1	-1	5	-1	4	-1	-1	-1	0	-1	-1	-1	-1	-1	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	6	-1	-1	-1	-1	-1	
-1	3	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	4	4	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	
-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	8	-1	5	-1	-1	0	-1	-1	-1	-1	3	-1	-1	-1	5	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	9	-1	-1	-1	0	2	8	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	2	-1	-1	
3	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	8	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	7	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	3	7	-1	-1	-1	3	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	4	5	2	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	
1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	2	-1	-1	-1	-1	-1	8	-1	-1	9	-1	-1	-1	2	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	9	-1	
-1	-1	-1	-1	-1	-1	3	1	-1	-1	-1	-1	0	-1	9	-1	-1	7	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	0	9	-1	8	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	1	0	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	6	3	-1	-1	10	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	4	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	6	9	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	4	-1	-1	-1	-1	2	
-1	-1	-1	-1	-1	10	8	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	9	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	9	2	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	
-1	-1	-1	2	-1	-1	-1	-1	1	-1	3	-1	5	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	3	3	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	8	8	9	2	-1	-1	-1	-1	-1	-1	4	-1	
-1	-1	-1	-1	-1	8	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	5	5	10	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	
-1	-1	7	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	-1	6	-1	7	10	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	10	10	-1	-1	
9	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	7	-1	-1	10	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	3	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	8	
-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	9	6	-1	1	3	3	-1	8	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	4	10	-1	10	4	5	7	9	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	
-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	9	1	4	8	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	7	-1	1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	9	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	1	7	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	8	-1	-1	-1	-1	10	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	6	2	3	5	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	
-1	-1	3	-1	9	-1	-1	1	-1	-1	3	2	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	4	-1	3	10	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	0	-1	-1	1	4	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	1	-1	7	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	7	-1	-1	3	-1	9	-1	-1	10	-1	-1	4	-1	-1	-1	-1	2	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	7	-1	-1	-1	-1	-1	-1	
9	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	9	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	3	2	9	10	3	8	7	-1	10	-1	-1	5	10	-1	-1	
8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	9	-1	-1	8	10	7	8	6	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	4	-1	-1	-1	-1	-1	1	4	-1	-1	3	9	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	2	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	6	-1	
3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	7	1	2	3	8	8	10	-1	-1	-1	0	7	7	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	-1	2	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	8	5	7	6	1	-1	9	-1	0	-1	7	-1	-1	-1	
3	-1	-1	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	4	4	1	5	5	10	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	
-1	3	-1	-1	4	-1	2	6	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	0	9	-1	-1	-1	3	-1	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	
-1	-1	10	-1	-1	-1	4	-1	-1	-1	1	-1	-1	-1	-1	10	-1	5	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	0	10	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	
-1	-1	-1	5	-1	0	-1	-1	-1	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	1	2	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	4	2	8	8	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	
-1	-1	-1	-1	-1	-1	-1	10	-1	2	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	8	5	0	1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	9	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	10	3	1	5	10	-1	-1	8	4	-1	-1	-1	-1	
-1	8	-1	-1	2	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	2	2	5	2	2	-1	-1	9	9	0	-1	-1	10	-1	-1	-1	-1	-1	
-1	-1	5	-1	-1	-1	-1	-1	5	-1	4	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10	-1	-1	-1	-1	-1	-1	-1	-1	10	9	4	-1	1	-1	-1	9	-1	-1	-1	-1	-1	-1	
-1	1	-1	-1	4	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	6	-1	8	-1	7	5	-1	-1	2	-1	-1	-1	-1	6	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	3	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	5	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	7	-1	5	-1	-1	-1	-1	-1	-1	3	8	4	0	-1	-1	10	1	-1	-1	-1	-1	-1	-1	

